Program ID,Broad Field,Field,Institution Name,Program Name,Orientation for New Graduate Students,International Student Orientation,Language Screening / Support Prior to Teaching,Instruction in Writing,Instruction in Statistics,Prizes / Awards for Teaching or Research,Assistance / Training in Proposal Writing,On-campus Graduate Research Conferences,Formal Training in Academic Integrity,Active Graduate Student Association,Staff Assigned to the Graduate Student Association,Financial Support for the Graduate Student Association,Posted Academic Grievance Procedure,Dispute Resolution Procedure,Regular Graduate Programs Directors / Coordinators Meetings,Annual Review of All Enrolled Doctoral Students,Organized Training to Help Students Improve Teaching Skills,Travel Support to Attend Professional Meetings,Count of Student Activities
20044664,Physical and Mathematical Sciences,Mathematics,Virginia Polytechnic Institute And State University,Mathematics,3,1,3,1,1,3,,1,2,3,3,3,1,1,3,3,3,3,17
20069908,Physical and Mathematical Sciences,Mathematics,Washington University In St. Louis,Mathematics,3,1,3,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,18
20021438,Physical and Mathematical Sciences,Mathematics,Wayne State University,Mathematics,3,3,3,4,4,3,4,1,1,1,4,1,1,1,3,3,3,3,14
20044114,Physical and Mathematical Sciences,Mathematics,Western Michigan University,Mathematics,3,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,18
20063616,Physical and Mathematical Sciences,Mathematics,Yale University,Mathematics,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,18
20045058,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",College of William And Mary,Marine Science,3,3,3,3,2,3,3,3,2,3,4,2,3,3,2,2,1,3,17
20056241,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Colorado State University,Atmospheric Science,3,3,1,1,1,3,2,1,1,1,1,1,3,3,2,2,1,2,18
20027335,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Florida State University,Meteorology,3,1,1,1,4,1,1,2,1,3,1,3,1,1,3,3,1,3,17
20027364,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Florida State University,Oceanography,3,1,1,1,4,1,1,2,1,3,1,3,1,1,3,3,1,3,17
20058210,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Louisiana State University And Agricultural And Mechanical College,Oceanography & Coastal Sciences,3,3,1,1,1,3,1,4,1,3,3,2,1,1,1,2,1,2,17
20033154,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Massachusetts Institute of Technology,"Atmospheres, Oceans & Climate incl. MIT/WHOI Oceanography",3,1,1,3,4,3,2,4,3,3,3,3,3,3,3,2,3,2,16
20041502,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",North Carolina State University,"Marine, Earth and Atmospheric Sciences",3,3,3,1,1,1,3,1,1,3,3,3,3,3,3,2,3,3,18
20028790,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Ohio State University Main Campus,Atmospheric Sciences,3,3,3,1,3,3,1,3,3,3,1,1,3,1,3,1,3,3,18
20071048,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Old Dominion University,Oceanography,3,1,1,1,1,3,2,3,4,2,4,3,1,3,3,2,3,2,16
20018878,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Oregon State University,Oceanography,3,3,3,3,3,3,2,1,4,3,2,4,3,3,2,2,2,3,16
20031570,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Penn State University,Meteorology,2,3,1,1,1,3,1,1,3,3,1,1,3,3,3,3,1,3,18
20032391,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Princeton University,Atmospheric and Oceanic Science,3,3,1,4,4,3,4,3,4,1,1,1,1,1,3,3,1,3,14
20055640,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Purdue University Main Campus,Atmospheric Science,3,3,3,1,1,3,3,3,1,3,1,3,3,3,3,3,3,3,18
20012683,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Rutgers The State University of New Jersey New Brunswick Campus,Oceanography,3,1,3,4,1,1,1,4,1,3,4,1,1,1,3,2,1,1,15
20033497,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",State University of New York At Albany,Atmospheric Science,3,1,1,1,4,1,1,4,1,1,4,4,1,1,1,4,1,1,13
20038230,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",State University of New York At Stony Brook,Marine and Atmospheric Sciences,3,1,1,2,1,3,2,1,3,1,4,1,3,3,1,3,1,1,17
20022097,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Texas A & M University,Atmospheric Sciences,3,1,1,1,1,3,1,1,1,3,4,1,1,1,1,4,1,3,16
20022123,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",Texas A & M University,Oceanography,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,2,1,1,16
20043160,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Alabama In Huntsville,Atmospheric Science,3,1,1,1,4,3,2,2,2,2,4,1,3,3,3,2,3,3,16
20028020,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Alaska Fairbanks,Oceanography,3,1,3,3,3,3,2,1,1,3,1,1,3,3,2,3,1,1,18
20033824,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Arizona,Atmospheric Sciences,3,1,3,3,4,1,1,3,1,1,1,1,3,3,3,4,1,3,16
20053095,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of California-Los Angeles,Atmospheric & Oceanic Sciences,3,3,1,1,1,3,2,4,4,1,4,1,1,1,2,2,2,3,15
20065766,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of California-San Diego,Scripps Institution of Oceanography,3,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,1,3,18
20070311,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of California-Santa Barbara,Marine Science,3,3,1,1,3,3,3,3,1,3,3,3,3,3,3,2,3,3,18
20023753,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of California-Santa Cruz,Ocean Sciences,3,1,1,4,4,3,3,3,2,1,4,1,1,1,1,2,3,3,15
20063865,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Colorado At Boulder,Atmospheric and Oceanic Sciences,3,1,1,4,4,1,1,2,4,3,1,3,3,3,3,1,1,3,15
20024202,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Connecticut,Oceanography PhD,3,3,1,4,4,1,4,2,1,3,2,1,1,1,1,3,3,3,15
20012243,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Delaware,Marine Studies,3,1,1,4,2,3,2,2,3,1,1,1,1,1,1,3,1,3,17
20012285,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Delaware,Oceanography,3,1,1,4,2,3,2,2,3,1,1,1,1,1,1,3,1,3,17
20019822,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Georgia,Marine Sciences,3,1,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,18
20014827,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Hawaii At Manoa,Meteorology,1,1,4,4,4,1,4,4,4,1,1,1,1,1,4,4,1,3,10
20014869,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Hawaii At Manoa,Oceanography,3,1,1,1,,3,1,3,4,3,1,3,1,1,4,3,1,3,15
20038816,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Illinois At Urbana-Champaign,Atmospheric Sciences,2,1,3,1,1,3,2,4,2,2,4,4,1,1,1,4,1,1,14
20061896,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Maryland Baltimore County/univ. Md Baltimore/univ. Md Eastern Shore/univ. Md College Park,"Marine, Estuarine, & Environmental Sciences",3,1,1,3,2,3,4,3,3,3,3,3,1,3,3,2,1,3,17
20050027,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Maryland College Park,Atmospheric and Oceanic Science,3,3,1,3,4,3,4,3,1,3,3,1,1,1,1,2,1,3,16
20050991,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Miami,Rosenstiel School of Marine and Atmospheric Science,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,3,1,3,18
20035194,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Michigan-Ann Arbor,"Atmospheric, Oceanic and Space Sciences",3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,4,1,3,17
20040309,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Minnesota-Twin Cities,Water Resources Science,3,1,1,1,1,3,3,3,3,3,2,3,3,3,1,3,1,3,18
20014982,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Nevada Reno,Atmospheric Science,3,3,1,1,3,3,3,2,1,3,3,4,1,1,3,2,1,3,17
20045362,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of North Carolina At Chapel Hill,Marine Sciences,3,1,1,1,1,3,1,3,1,3,3,3,3,1,1,3,1,3,18
20051754,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Oklahoma Norman Campus,Meteorology,4,1,1,1,2,3,3,1,1,3,1,1,1,1,3,3,1,3,17
20065096,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Rhode Island,Oceanography,3,3,3,3,3,3,1,3,3,3,4,1,1,1,1,3,1,3,17
20024888,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of South Florida,Marine Science,3,3,3,1,3,3,3,3,1,3,3,3,3,3,1,2,1,3,18
20032812,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Southern Mississippi,Marine Science,3,3,,,,,3,2,,2,2,,,,2,,,2,8
20061650,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Texas At Austin,Marine Science,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,17
20047674,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Utah,Meteorology,3,1,3,1,3,3,2,4,4,2,4,1,1,1,2,2,4,3,14
20059471,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Washington,Atmospheric Sciences,3,1,3,1,1,1,3,3,1,3,1,3,1,3,1,4,3,3,17
20059879,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Washington,Oceanography,2,1,1,1,1,3,1,2,1,1,4,4,3,3,1,2,3,3,16
20030348,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Wisconsin-Madison,Atmospheric and Oceanic Sciences,3,1,3,1,4,3,3,1,1,3,1,1,3,3,1,2,1,1,17
20030788,Physical and Mathematical Sciences,"Oceanography, Atmospheric Sciences and Meteorology",University of Wisconsin-Madison,Limnology and Marine Science,3,1,1,1,4,3,1,1,1,3,3,1,1,1,3,2,1,3,17
20035055,Physical and Mathematical Sciences,Physics,Arizona State University,Physics,3,3,3,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,18
20038010,Physical and Mathematical Sciences,Physics,Auburn University,Physics,3,3,3,4,4,3,2,1,4,1,1,1,1,1,1,4,2,3,14
20043393,Physical and Mathematical Sciences,Physics,Baylor University,Physics,1,1,4,4,4,3,1,1,4,3,4,1,1,1,3,2,3,3,13
20036177,Physical and Mathematical Sciences,Physics,Boston College,Physics,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,3,18
20059316,Physical and Mathematical Sciences,Physics,Boston University,Physics,1,1,3,4,4,2,4,1,3,2,4,2,4,4,3,3,2,3,12
20025133,Physical and Mathematical Sciences,Physics,Brandeis University,Physics,3,3,1,1,4,3,3,3,1,3,1,1,1,1,3,3,3,3,17
20066749,Physical and Mathematical Sciences,Physics,Brigham Young University,Physics and Astronomy,3,1,2,4,4,1,4,2,2,1,1,1,3,3,1,2,2,3,15
20018441,Physical and Mathematical Sciences,Physics,Brown University,Physics,3,1,1,1,1,3,1,3,3,1,1,1,1,1,3,3,1,1,18
20032883,Physical and Mathematical Sciences,Physics,California Institute of Technology,Applied Physics,3,1,1,1,4,4,4,4,4,1,4,1,3,3,3,3,1,3,12
20033086,Physical and Mathematical Sciences,Physics,California Institute of Technology,Physics,3,1,1,1,4,4,4,4,4,1,4,1,3,3,3,3,1,3,12
20071307,Physical and Mathematical Sciences,Physics,Carnegie Mellon University,Physics,3,1,1,2,1,3,1,4,2,3,1,3,1,1,1,2,3,3,17
20019288,Physical and Mathematical Sciences,Physics,Case Western Reserve University,Physics,3,3,1,1,4,3,3,1,2,3,1,3,1,1,1,3,3,3,17
20052300,Physical and Mathematical Sciences,Physics,Catholic University of America,Physics,1,1,1,4,4,4,4,4,4,1,1,1,1,1,4,1,4,3,10
20057321,Physical and Mathematical Sciences,Physics,City University of New York Grad. Center,Physics,3,1,1,1,1,3,1,3,1,1,1,1,1,1,3,3,3,3,18
20066846,Physical and Mathematical Sciences,Physics,Clark University,Physics,3,1,1,1,4,1,3,1,1,1,1,1,1,1,3,2,1,2,17
20016919,Physical and Mathematical Sciences,Physics,Clemson University,Physics,3,3,3,1,,3,3,3,,1,1,1,1,1,1,2,3,3,16
20045029,Physical and Mathematical Sciences,Physics,College of William And Mary,Applied Science,3,1,1,3,4,1,3,3,2,3,1,3,1,1,3,2,1,1,17
20045061,Physical and Mathematical Sciences,Physics,College of William And Mary,Physics,3,1,1,1,2,3,3,3,4,3,3,3,1,3,3,2,3,3,17
20056416,Physical and Mathematical Sciences,Physics,Colorado State University,Physics,3,3,3,4,4,1,4,3,2,4,4,4,3,3,3,3,3,2,12
20057839,Physical and Mathematical Sciences,Physics,Columbia University In The City of New York,Physics,3,1,1,4,4,3,3,3,1,1,1,1,3,1,3,3,3,3,16
20016032,Physical and Mathematical Sciences,Physics,Cornell University,Physics,3,1,3,1,1,1,1,2,2,3,3,3,1,1,3,2,3,3,18
20048301,Physical and Mathematical Sciences,Physics,Dartmouth College,Physics & Astronomy,3,3,3,1,4,3,3,2,3,1,1,1,3,3,3,3,3,3,17
20027186,Physical and Mathematical Sciences,Physics,Drexel University,Physics,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,3,17
20030047,Physical and Mathematical Sciences,Physics,Duke University,Physics,3,1,3,3,4,3,1,3,3,3,4,3,1,3,1,2,3,3,16
20044295,Physical and Mathematical Sciences,Physics,Florida Atlantic University,Physics,1,1,2,4,4,1,4,4,1,2,4,1,1,1,2,2,1,1,13
20034674,Physical and Mathematical Sciences,Physics,Florida International University,Physics,3,3,4,4,4,1,1,3,1,3,3,3,1,1,4,2,2,3,14
20027380,Physical and Mathematical Sciences,Physics,Florida State University,Physics,3,3,3,1,4,3,1,4,1,1,1,1,1,1,3,3,3,3,16
20019482,Physical and Mathematical Sciences,Physics,George Washington University,Physics,3,1,1,2,4,1,2,4,4,1,4,1,1,4,1,3,3,3,13
20063027,Physical and Mathematical Sciences,Physics,Georgia Institute of Technology,Physics,3,1,1,4,4,2,4,1,4,1,1,1,3,3,1,2,3,3,14
20051547,Physical and Mathematical Sciences,Physics,Georgia State University,Physics,1,1,1,1,4,3,2,2,1,3,1,1,1,1,1,2,2,3,17
20065973,Physical and Mathematical Sciences,Physics,Harvard University,DEAS-Applied Physics,3,1,3,1,4,3,3,1,4,3,3,3,1,1,1,3,3,3,16
20066299,Physical and Mathematical Sciences,Physics,Harvard University,Physics,3,3,3,1,4,3,3,1,4,3,3,3,1,3,3,3,3,3,16
20060473,Physical and Mathematical Sciences,Physics,Illinois Institute of Technology,Physics,3,1,1,1,4,4,1,1,4,4,4,4,1,1,1,4,1,3,11
20046578,Physical and Mathematical Sciences,Physics,Indiana University At Bloomington,Physics,3,3,1,1,1,2,3,1,2,3,1,1,3,3,3,3,3,3,18
20070667,Physical and Mathematical Sciences,Physics,Iowa State University,Physics,3,1,3,1,4,3,4,2,3,1,1,1,1,1,1,2,3,3,16
20056940,Physical and Mathematical Sciences,Physics,Johns Hopkins University,Physics,3,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,16
20028693,Physical and Mathematical Sciences,Physics,Kansas State University,Physics,3,3,1,1,1,1,1,1,3,3,1,1,3,1,1,2,3,3,18
20039556,Physical and Mathematical Sciences,Physics,Lehigh University,Physics,3,3,3,2,2,1,2,2,1,3,1,1,1,1,3,3,3,3,18
20058223,Physical and Mathematical Sciences,Physics,Louisiana State University And Agricultural And Mechanical College,Physics,1,1,1,1,1,1,3,4,3,1,1,4,1,1,1,4,1,4,14
20033442,Physical and Mathematical Sciences,Physics,Massachusetts Institute of Technology,Physics,3,1,3,1,3,3,1,2,1,3,3,3,3,3,3,2,3,2,18
20047153,Physical and Mathematical Sciences,Physics,Michigan State University,Physics,3,1,1,1,1,3,1,4,1,3,3,3,3,3,3,3,1,3,17
20022398,Physical and Mathematical Sciences,Physics,Michigan Technological University,Physics,3,3,3,3,3,3,3,3,1,3,1,1,3,3,3,3,3,3,18
20060208,Physical and Mathematical Sciences,Physics,Montana State University - Bozeman,Physics,3,3,3,,,,,,,,,,,,,,3,,4
20064673,Physical and Mathematical Sciences,Physics,New Jersey Institute of Technology,Applied Physics,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,17
20062280,Physical and Mathematical Sciences,Physics,New Mexico State University Main Campus,Physics,4,3,1,,4,3,3,4,4,3,4,4,3,3,3,2,3,4,10
20064534,Physical and Mathematical Sciences,Physics,New York University,Physics,3,1,1,1,4,3,3,1,3,3,3,1,3,3,3,3,3,3,17
20041599,Physical and Mathematical Sciences,Physics,North Carolina State University,Physics,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,2,3,3,18
20031949,Physical and Mathematical Sciences,Physics,Northeastern University,Physics,3,3,1,1,2,3,1,1,1,1,1,3,1,1,3,4,1,1,17
20040383,Physical and Mathematical Sciences,Physics,Northern Illinois University,Physics,1,1,1,1,1,3,2,4,1,3,3,1,3,1,4,4,1,3,15
20069034,Physical and Mathematical Sciences,Physics,Northwestern University,Physics and Astronomy,3,3,1,1,4,1,3,1,1,3,1,3,,,3,3,1,3,15
20028855,Physical and Mathematical Sciences,Physics,Ohio State University Main Campus,Chemical Physics,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
20029265,Physical and Mathematical Sciences,Physics,Ohio State University Main Campus,Physics,3,1,1,1,1,3,1,3,3,3,1,3,3,1,3,3,3,3,18
20013844,Physical and Mathematical Sciences,Physics,Ohio University Main Campus,Physics and Astronomy,3,3,3,1,4,3,3,3,1,1,4,1,3,3,1,2,3,3,16
20042064,Physical and Mathematical Sciences,Physics,Oklahoma State University Main Campus,Photonics,1,1,1,1,4,3,1,1,3,1,1,1,1,1,1,4,1,3,16
20042077,Physical and Mathematical Sciences,Physics,Oklahoma State University Main Campus,Physics,3,3,1,1,4,3,1,1,1,3,1,3,1,1,3,3,3,3,17
20070913,Physical and Mathematical Sciences,Physics,Old Dominion University,Physics,3,1,1,1,4,1,4,1,4,2,4,2,,2,3,2,4,2,12
20018881,Physical and Mathematical Sciences,Physics,Oregon State University,Physics,3,3,3,3,3,3,2,1,2,1,4,4,1,3,2,2,2,3,16
20031680,Physical and Mathematical Sciences,Physics,Penn State University,Physics,2,3,3,3,1,3,1,1,3,3,1,3,1,1,3,3,3,3,18
20032634,Physical and Mathematical Sciences,Physics,Princeton University,Physics,3,1,1,4,4,3,4,1,4,3,1,3,1,3,3,3,3,3,14
20032647,Physical and Mathematical Sciences,Physics,Princeton University,Plasma Physics,3,3,1,4,4,1,4,1,4,3,1,1,1,1,3,3,1,3,14
20056005,Physical and Mathematical Sciences,Physics,Purdue University Main Campus,Physics,3,1,1,1,1,3,1,1,1,3,1,1,3,3,3,3,3,3,18
20044978,Physical and Mathematical Sciences,Physics,Rensselaer Polytechnic Institute,Physics,3,3,1,,,2,,2,,2,2,,2,2,2,2,,,11
20040985,Physical and Mathematical Sciences,Physics,Rice University,Applied Physics,3,1,1,1,4,3,1,3,1,1,4,1,1,1,3,3,1,3,16
20040998,Physical and Mathematical Sciences,Physics,Rice University,Astronomy,3,1,2,4,4,2,4,4,4,3,1,1,3,3,1,2,3,3,13
20041201,Physical and Mathematical Sciences,Physics,Rice University,Physics,3,1,2,4,4,2,4,4,4,3,1,1,3,3,1,2,3,3,13
20012696,Physical and Mathematical Sciences,Physics,Rutgers The State University of New Jersey New Brunswick Campus,Physics and Astronomy,3,1,1,4,1,3,1,4,1,3,4,3,1,1,1,2,1,1,15
20052821,Physical and Mathematical Sciences,Physics,Stanford University,Physics,2,1,1,4,4,1,4,2,4,2,4,1,1,1,1,2,1,1,13
20033701,Physical and Mathematical Sciences,Physics,State University of New York At Albany,Physics,3,3,3,1,2,3,4,2,4,3,4,4,1,1,1,4,1,3,13
20038696,Physical and Mathematical Sciences,Physics,State University of New York At Buffalo,Physics,3,1,1,3,2,3,2,3,3,3,1,1,1,3,1,2,2,2,18
20038340,Physical and Mathematical Sciences,Physics,State University of New York At Stony Brook,Physics and Astronomy,3,3,3,1,1,3,4,1,3,1,4,1,1,1,1,3,3,3,16
20037723,Physical and Mathematical Sciences,Physics,Stevens Institute of Technology,Physics,3,3,3,1,2,3,4,3,2,2,4,3,2,2,4,2,3,3,15
20022644,Physical and Mathematical Sciences,Physics,Syracuse University Main Campus,Physics,3,1,3,1,1,1,3,2,1,3,1,3,3,3,3,2,1,2,18
20042349,Physical and Mathematical Sciences,Physics,Temple University,Physics,2,1,1,4,4,4,4,4,1,4,4,1,1,1,1,2,1,1,11
20022071,Physical and Mathematical Sciences,Physics,Texas A & M University,Physics,3,1,1,1,4,3,1,3,1,3,3,3,3,3,3,2,3,3,17
20017361,Physical and Mathematical Sciences,Physics,Texas Christian University,Physics,3,3,3,1,4,1,2,1,1,1,1,1,1,1,,1,2,3,16
20022880,Physical and Mathematical Sciences,Physics,Texas Tech University,Physics,3,3,3,3,3,1,3,4,3,1,1,1,3,3,4,2,3,1,16
20029760,Physical and Mathematical Sciences,Physics,Tufts University,Physics,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,18
20066862,Physical and Mathematical Sciences,Physics,Tulane University,Physics,3,3,3,4,4,3,4,4,4,3,3,3,1,1,2,2,1,3,13
20041816,Physical and Mathematical Sciences,Physics,University of Alabama,Physics,3,1,1,1,4,3,2,1,1,3,1,1,1,1,1,2,3,3,17
20048673,Physical and Mathematical Sciences,Physics,University of Alabama At Birmingham,Physics,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,1,1,17
20043212,Physical and Mathematical Sciences,Physics,University of Alabama In Huntsville,Optical Science and Engineering,1,1,1,1,4,4,2,1,4,2,4,3,1,1,4,2,4,3,12
